Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
289221	1600	351	107970	106848	RP6-239D12.2	-	DAB1	APP	-	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Homayouni R (1999)	10460257	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
297151	351	43	106848	106561	-	-	APP	ACHE	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	ACEE|ARACHE|N-ACHE|YT	Reconstituted Complex	physical	Cottingham MG (2002)	12427014	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
297351	6464	351	112361	106848	RP11-307C12.1	-	SHC1	APP	SHC|SHCA	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Tarr PE (2002)	11877420	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
297352	351	6464	106848	112361	-	RP11-307C12.1	APP	SHC1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	SHC|SHCA	Affinity Capture-Western	physical	Tarr PE (2002)	11877420	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
298081	348	4036	106845	110216	-	-	APOE	LRP2	AD2|APO-E|LDLCQ5|LPG	DBS|GP330	Reconstituted Complex	physical	Kounnas MZ (1995)	7768901	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
302791	2	348	106524	106845	-	-	A2M	APOE	A2MD|CPAMD5|FWP007|S863-7	AD2|APO-E|LDLCQ5|LPG	Affinity Capture-Western	physical	Krimbou L (1998)	9831625	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
302792	2	348	106524	106845	-	-	A2M	APOE	A2MD|CPAMD5|FWP007|S863-7	AD2|APO-E|LDLCQ5|LPG	Reconstituted Complex	physical	Krimbou L (1998)	9831625	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303101	29722	351	248339	106848	-	-	Apbb1	APP	FE65	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Zambrano N (1997)	9045663	10116	9606	Low Throughput	-	-	-	-	-	BIOGRID
303102	322	351	106819	106848	-	-	APBB1	APP	FE65|MGC:9072|RIR	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Zambrano N (1997)	9045663	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303103	322	351	106819	106848	-	-	APBB1	APP	FE65|MGC:9072|RIR	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Guenette SY (1996)	8855266	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303105	351	8883	106848	114402	-	HPP1	APP	NAE1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	A-116A10.1|APPBP1|ula-1	Reconstituted Complex	physical	Chow N (1996)	8626687	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303106	8883	351	114402	106848	HPP1	-	NAE1	APP	A-116A10.1|APPBP1|ula-1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Chow N (1996)	8626687	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303107	2934	351	109189	106848	RP11-477J21.1	-	GSN	APP	ADF|AGEL	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Chauhan VP (1999)	10329371	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303108	2934	351	109189	106848	RP11-477J21.1	-	GSN	APP	ADF|AGEL	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Chauhan VP (1999)	10329371	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303109	351	9546	106848	114920	-	-	APP	APBA3	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	MGC:15815|X11L2|mint3	Two-hybrid	physical	Tanahashi H (1999)	10049767	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303110	351	9546	106848	114920	-	-	APP	APBA3	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	MGC:15815|X11L2|mint3	Reconstituted Complex	physical	Tanahashi H (1999)	10049767	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303111	642	351	107111	106848	-	-	BLMH	APP	BH|BMH	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Lefterov IM (2000)	10973933	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303112	642	351	107111	106848	-	-	BLMH	APP	BH|BMH	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Co-fractionation	physical	Lefterov IM (2000)	10973933	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303113	10307	351	115593	106848	-	-	APBB3	APP	FE65L2|SRA	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Tanahashi H (1999)	10081969	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303116	322	351	106819	106848	-	-	APBB1	APP	FE65|MGC:9072|RIR	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Tanahashi H (1999)	10081969	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303125	11785	351	198141	106848	-	-	Apbb1	APP	Fe65|Rir	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Two-hybrid	physical	Bressler SL (1996)	8894693	10090	9606	Low Throughput	-	-	-	-	-	BIOGRID
303128	351	11785	106848	198141	-	-	APP	Apbb1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Fe65|Rir	Reconstituted Complex	physical	Bressler SL (1996)	8894693	9606	10090	Low Throughput	-	-	-	-	-	BIOGRID
303403	4137	348	110308	106845	-	-	MAPT	APOE	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AD2|APO-E|LDLCQ5|LPG	Reconstituted Complex	physical	Fleming LM (1996)	8620924	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303404	348	4741	106845	110818	-	-	APOE	NEFM	AD2|APO-E|LDLCQ5|LPG	NEF3|NF-M|NFM	Reconstituted Complex	physical	Fleming LM (1996)	8620924	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303439	351	322	106848	106819	-	-	APP	APBB1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	FE65|MGC:9072|RIR	Two-hybrid	physical	Trommsdorff M (1998)	9837937	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303444	322	351	106819	106848	-	-	APBB1	APP	FE65|MGC:9072|RIR	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Trommsdorff M (1998)	9837937	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303862	8878	8737	114397	114274	-	-	SQSTM1	RIPK1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	RIP|RIP1	Reconstituted Complex	physical	Sanz L (1999)	10356400	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303863	8878	8737	114397	114274	-	-	SQSTM1	RIPK1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	RIP|RIP1	Affinity Capture-Western	physical	Sanz L (1999)	10356400	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303864	8737	8878	114274	114397	-	-	RIPK1	SQSTM1	RIP|RIP1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-Western	physical	Sanz L (1999)	10356400	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
314488	5728	5829	111700	111787	-	hCG_1778014	PTEN	PXN	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	-	Affinity Capture-Western	physical	Haier J (2002)	11857088	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
314489	5728	5747	111700	111719	-	-	PTEN	PTK2	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	FADK|FAK|FAK1|FRNK|PPP1R71|p125FAK|pp125FAK	Affinity Capture-Western	physical	Haier J (2002)	11857088	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
315122	4914	8878	110969	114397	-	-	NTRK1	SQSTM1	MTC|TRK|TRK1|TRKA|Trk-A|p140-TrkA	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-Western	physical	Geetha T (2003)	12471037	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
315123	4915	8878	110970	114397	RP11-263K15.1	-	NTRK2	SQSTM1	GP145-TrkB|TRKB|trk-B	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-Western	physical	Geetha T (2003)	12471037	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
315124	4916	8878	110971	114397	-	-	NTRK3	SQSTM1	TRKC|gp145(trkC)	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-Western	physical	Geetha T (2003)	12471037	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
316752	3932	8878	110124	114397	RP4-675E8.4	-	LCK	SQSTM1	IMD22|LSK|YT16|p56lck|pp58lck	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Reconstituted Complex	physical	Joung I (1996)	8650207	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
320467	9146	351	114593	106848	-	-	HGS	APP	HRS	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Pridgeon JW (2009)	19019082	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
327612	8788	2896	114316	109153	-	-	DLK1	GRN	DLK|DLK-1|Delta1|FA1|PREF1|Pref-1|ZOG|pG2	CLN11|GEP|GP88|PCDGF|PEPI|PGRN	Two-hybrid	physical	Baladron V (2002)	11846389	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
327614	8940	2896	114452	109153	-	-	TOP3B	GRN	TOP3B1	CLN11|GEP|GP88|PCDGF|PEPI|PGRN	Two-hybrid	physical	Kobayashi M (2001)	11549288	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
327716	84557	8878	124137	114397	RP11-346K17.1	-	MAP1LC3A	SQSTM1	ATG8E|LC3|LC3A|MAP1ALC3|MAP1BLC3	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-Western	physical	Shvets E (2008)	18653543	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
327717	84557	8878	124137	114397	RP11-346K17.1	-	MAP1LC3A	SQSTM1	ATG8E|LC3|LC3A|MAP1ALC3|MAP1BLC3	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-MS	physical	Shvets E (2008)	18653543	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
329446	4915	8878	110970	114397	RP11-263K15.1	-	NTRK2	SQSTM1	GP145-TrkB|TRKB|trk-B	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-Western	physical	Jadhav T (2008)	18457658	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
329448	4914	8878	110969	114397	-	-	NTRK1	SQSTM1	MTC|TRK|TRK1|TRKA|Trk-A|p140-TrkA	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-Western	physical	Jadhav T (2008)	18457658	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
330004	4734	5728	110811	111700	PIG53	-	NEDD4	PTEN	NEDD4-1|RPF1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	Biochemical Activity	physical	Wang X (2008)	18498243	9606	9606	Low Throughput	-	Ubiquitination	-	not confirmed human	-	BIOGRID
330005	5728	4734	111700	110811	-	PIG53	PTEN	NEDD4	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	NEDD4-1|RPF1	Reconstituted Complex	physical	Wang X (2008)	18498243	9606	9606	Low Throughput	-	-	-	purified  not confirmed direct	-	BIOGRID
330259	57761	2896	121756	109153	RP5-1103G7.7	-	TRIB3	GRN	C20orf97|NIPK|SINK|SKIP3|TRB3	CLN11|GEP|GP88|PCDGF|PEPI|PGRN	Two-hybrid	physical	Zhou Y (2008)	18276110	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
330273	57761	2896	121756	109153	RP5-1103G7.7	-	TRIB3	GRN	C20orf97|NIPK|SINK|SKIP3|TRB3	CLN11|GEP|GP88|PCDGF|PEPI|PGRN	Affinity Capture-Western	physical	Zhou Y (2008)	18276110	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
330279	2896	57761	109153	121756	-	RP5-1103G7.7	GRN	TRIB3	CLN11|GEP|GP88|PCDGF|PEPI|PGRN	C20orf97|NIPK|SINK|SKIP3|TRB3	Affinity Capture-Western	physical	Zhou Y (2008)	18276110	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
330747	4914	8878	110969	114397	-	-	NTRK1	SQSTM1	MTC|TRK|TRK1|TRKA|Trk-A|p140-TrkA	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-Western	physical	Wooten MW (2008)	18174161	9606	9606	Low Throughput	-	-	-	TrkA not confirmed human	-	BIOGRID
330803	8878	4914	114397	110969	-	-	SQSTM1	NTRK1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	MTC|TRK|TRK1|TRKA|Trk-A|p140-TrkA	Affinity Capture-Western	physical	Wooten MW (2008)	18174161	9606	9606	Low Throughput	-	-	-	not confirmed human	-	BIOGRID
331373	8878	243961	114397	232591	-	-	SQSTM1	Shank1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	-	Reconstituted Complex	physical	Rezvani K (2007)	17898222	9606	10090	Low Throughput	-	-	-	sqstm1 not confirmed human	-	BIOGRID
331374	8878	13385	114397	199230	-	RP23-172M21.9	SQSTM1	Dlg4	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Dlgh4|PSD-95|PSD95|SAP90|SAP90A	Reconstituted Complex	physical	Rezvani K (2007)	17898222	9606	10090	Low Throughput	-	-	-	sqstm1 not confirmed human	-	BIOGRID
331375	8878	14811	114397	200068	-	-	SQSTM1	Grin2a	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	GluN2A|NMDAR2A|NR2A	Reconstituted Complex	physical	Rezvani K (2007)	17898222	9606	10090	Low Throughput	-	-	-	sqstm1 not confirmed human	-	BIOGRID
331376	8878	14799	114397	200058	-	RP23-102H8.1	SQSTM1	Gria1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	2900051M01Rik|Glr-1|Glr1|GluA1|GluR-A|GluRA|Glur-1|Glur1|HIPA1|gluR-K1	Reconstituted Complex	physical	Rezvani K (2007)	17898222	9606	10090	Low Throughput	-	-	-	sqstm1 not confirmed human	-	BIOGRID
331377	8878	11441	114397	197934	-	-	SQSTM1	Chrna7	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Acra7|alpha7	Reconstituted Complex	physical	Rezvani K (2007)	17898222	9606	10090	Low Throughput	-	-	-	sqstm1 not confirmed human	-	BIOGRID
423561	9817	8878	115156	114397	-	-	KEAP1	SQSTM1	INrf2|KLHL19	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-MS	physical	Sowa ME (2009)	19615732	9606	9606	High Throughput	6.12	-	-	exogenous expression of bait	-	BIOGRID
430581	10134	351	115437	106848	-	-	BCAP31	APP	6C6-AG|BAP31|CDM|DDCH|DXS1357E	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	PCA	physical	Wang B (2003)	12529377	9606	9606	Low Throughput	-	-	-	Split-ubiquitin assay	-	BIOGRID
446157	11337	8878	116465	114397	HT004	-	GABARAP	SQSTM1	ATG8A|GABARAP-a|MM46	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446180	23710	8878	117223	114397	-	-	GABARAPL1	SQSTM1	APG8-LIKE|APG8L|ATG8|ATG8B|ATG8L|GEC1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446204	11345	8878	116473	114397	-	-	GABARAPL2	SQSTM1	ATG8|ATG8C|GATE-16|GATE16|GEF-2|GEF2	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446294	84557	8878	124137	114397	RP11-346K17.1	-	MAP1LC3A	SQSTM1	ATG8E|LC3|LC3A|MAP1ALC3|MAP1BLC3	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446321	81631	8878	123565	114397	-	-	MAP1LC3B	SQSTM1	ATG8F|LC3B|MAP1A/1BLC3|MAP1LC3B-a	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446522	8878	56652	114397	121166	-	RP11-108L7.2	SQSTM1	C10orf2	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	ATXN8|IOSCA|MTDPS7|PEO|PEO1|PEOA3|SANDO|SCA8|TWINL	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446523	8878	55347	114397	120628	-	-	SQSTM1	ABHD10	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	-	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446524	8878	84131	114397	123903	-	RP11-336N8.5	SQSTM1	CEP78	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	C9orf81|IP63	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446525	8878	57609	114397	121656	-	-	SQSTM1	DIP2B	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	-	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446526	8878	63915	114397	121986	-	-	SQSTM1	BLOC1S5	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	BLOS5|MU|MUTED	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446527	8878	90187	114397	124673	-	RP4-620E11.1	SQSTM1	EMILIN3	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	C20orf130|EMILIN5|dJ620E11.4	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446528	8878	387338	114397	132288	-	RP4-603I14.2	SQSTM1	NSUN4	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	SHTAP	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446529	8878	114882	114397	125383	-	-	SQSTM1	OSBPL8	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	MST120|MSTP120|ORP8|OSBP10	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446530	8878	9118	114397	114566	-	-	SQSTM1	INA	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	NEF5|NF-66|TXBP-1	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446531	8878	8508	114397	114080	-	-	SQSTM1	NIPSNAP1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	-	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446532	8878	2631	114397	108901	-	-	SQSTM1	GBAS	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	NIPSNAP2	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446533	8878	3996	114397	110183	-	-	SQSTM1	LLGL1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	DLG4|HUGL|HUGL-1|HUGL1|LLGL	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446534	8878	3030	114397	109280	-	-	SQSTM1	HADHA	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	ECHA|GBP|HADH|LCEH|LCHAD|MTPA|TP-ALPHA	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446535	8878	2239	114397	108530	-	RP6-198C21.1	SQSTM1	GPC4	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	K-glypican	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446536	8878	3032	114397	109282	-	MSTP029	SQSTM1	HADHB	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	ECHB|MTPB|TP-BETA	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446537	8878	1500	114397	107881	-	-	SQSTM1	CTNND1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	CAS|CTNND|P120CAS|P120CTN|p120|p120(CAS)|p120(CTN)	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446538	8878	5584	114397	111570	-	-	SQSTM1	PRKCI	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	DXS1179E|PKCI|nPKC-iota	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446539	8878	444	114397	106936	-	-	SQSTM1	ASPH	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	AAH|BAH|CASQ2BP1|FDLAB|HAAH|JCTN|junctin	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446540	8878	5167	114397	111193	-	-	SQSTM1	ENPP1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	ARHR2|COLED|M6S1|NPP1|NPPS|PC-1|PCA1|PDNP1	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446541	8878	55006	114397	120338	-	-	SQSTM1	TRMT61B	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	-	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446542	8878	2734	114397	108996	-	RP11-252A24.7	SQSTM1	GLG1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	CFR-1|ESL-1|MG-160|MG160	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446543	8878	64978	114397	122365	-	HSPC262	SQSTM1	MRPL38	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	L38MT|MRP-L3|MRP-L38|RPML3	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446544	8878	4741	114397	110818	-	-	SQSTM1	NEFM	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	NEF3|NF-M|NFM	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
446545	8878	9330	114397	114739	-	-	SQSTM1	GTF3C3	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	TFIIIC102|TFIIICgamma|TFiiiC2-102	Affinity Capture-MS	physical	Behrends C (2010)	20562859	9606	9606	High Throughput	-	-	-	Exogenous expression of bait	-	BIOGRID
482789	6418	351	112316	106848	RP11-216B9.3	-	SET	APP	2PP2A|I2PP2A|IGAAD|IPP2A2|PHAPII|TAF-I|TAF-IBETA	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Protein-peptide	physical	Madeira A (2005)	16162853	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
483174	23524	8878	117071	114397	HSPC075	-	SRRM2	SQSTM1	300-KD|CWF21|Cwc21|SRL300|SRm300	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-MS	physical	McCracken S (2005)	16159877	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
522032	20416	351	203215	106848	-	-	Shc1	APP	Shc|ShcA|p66|p66shc	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Venezia V (2006)	17384289	10090	9606	Low Throughput	-	-	-	-	-	BIOGRID
522033	14784	351	200046	106848	RP23-28I4.1	-	Grb2	APP	AA408164|Ash	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Venezia V (2006)	17384289	10090	9606	Low Throughput	-	-	-	-	-	BIOGRID
555980	5071	351	111105	106848	KB-152G3.1	-	PARK2	APP	AR-JP|LPRS2|PDJ|PRKN	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Rosen KM (2010)	19610108	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
558749	351	10273	106848	115563	-	LA16c-313D11.6	APP	STUB1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	Affinity Capture-Western	physical	Kumar P (2007)	17317785	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
558750	10273	351	115563	106848	LA16c-313D11.6	-	STUB1	APP	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Kumar P (2007)	17317785	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
558761	3329	351	109561	106848	-	-	HSPD1	APP	CPN60|GROEL|HLD4|HSP-60|HSP60|HSP65|HuCHA60|SPG13	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Kumar P (2007)	17317785	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
